bucket_start_ms,vwap,order_flow_imbalance,realized_volatility,n_trades,total_volume
1787643060000,80618.8296678047,0.5660287671872604,0.00005310245594426761,337,11.99144
1787643090000,80644.4793003702,0.0943631687496053,0.00005973613880058365,462,9.34337
1787643120000,80684.65999048638,-0.3264681020656761,0.0000626348950701232,483,9.33399
1787643150000,80642.45928006736,-0.7748920179008592,0.00007261790287562916,433,3.20655
1787643180000,80612.63187119018,-0.5795299510057595,9.243992371867313e-6,109,2.97586
1787643210000,80611.07718127743,-0.6713555944291022,0.00003742926506135398,245,7.88311
1787643240000,80607.24636517718,0.27303543494524923,9.116387931780058e-7,114,3.67575
1787643270000,80607.2440777489,-0.18445022015371243,9.116387931780058e-7,113,2.15077
1787643300000,80607.24462616204,-0.07476759120740889,8.77224837741712e-7,120,3.40241
1787643330000,80607.74345255864,0.5196099585307531,0.000013719177761384553,184,6.76646
1787643360000,80618.63752289306,0.5361593294144356,0.000046478207711984295,501,11.93703
1787643390000,80631.08198132258,-0.42375782923803956,0.00001122308479867163,94,1.95102
1787643420000,80639.6573886959,-0.45028416898435697,0.000040962429887381415,290,3.63868
1787643450000,80626.80961000001,-0.8014,0.00003272462593815719,224,2.4
1787643480000,80581.81603414261,-0.805567021328612,0.00008820462583428667,627,8.79429
1787643510000,80545.70163199765,0.36198332186100035,0.000060076094025491046,257,4.43095
1787643540000,80509.71248318072,-0.38729371163395887,0.00005813670680239604,508,7.16291
1787643570000,80485.00455632532,-0.6970251361283657,0.000022836414430937508,160,4.38373
1787643600000,80508.51715945754,-0.07440510798092459,0.00009295634179282243,787,15.22167
1787643630000,80511.92332846767,0.25224496533509416,0.0000549545333495947,470,8.4812
1787643660000,80517.57530832052,0.06183189985621833,0.000059305161513391077,505,6.91326
1787643690000,80529.70532653078,0.13927035108401187,0.00003498024488293804,253,3.84267
1787643720000,80538.15860448121,0.076704584625991,0.000023180881969568943,221,3.62625
1787643750000,80537.8421026579,-0.10701895181275053,0.00004450823544062095,278,4.82223
1787643780000,80540.66226740106,-0.8191409193669933,0.000013096489645462335,162,3.09191
1787643810000,80530.6794557314,-0.8409882971943101,0.00003992302038743258,285,3.68715
1787643840000,80503.82787631029,-0.917682143676432,0.000049907129952012986,403,7.2798300000000005
1787643870000,80510.98317518964,-0.16822636986094044,0.0000682901566255657,726,16.5181
1787643900000,80517.30606055417,-0.6020787074219304,0.00008087515831994659,544,8.4668
1787643930000,80489.10194645563,-0.8214531721856189,0.00006765668465524544,413,4.57303
1787643960000,80440.14147021224,-0.650228399316141,0.00008210207111848905,772,14.19006
1787643990000,80432.58180727658,0.0249993621526921,0.00005243101142015086,338,4.70332
1787644020000,80437.81372585737,-0.06893951880152756,0.00008102626571114973,484,8.55489
1787644050000,80421.52478451344,0.3961731377797383,0.00004739164804910471,280,11.97012
1787644080000,80410.59363559577,-0.5503278503933605,0.0007843805399089372,998,31.70501
1787644110000,80268.82612299653,-0.42464553648076814,0.0008555457242835961,3097,68.48307
1787644140000,80046.02176646853,-0.19056474956637012,0.00037791714062027386,3909,113.55883
1787644170000,79850.58608565092,-0.19927683933010626,0.00120100000881767,5273,87.20607
1787644200000,79877.19029191564,-0.0647423349544692,0.00034597574465517394,2013,24.28133
1787644230000,79834.51634566208,-0.1803044059168454,0.00024616912633652313,1485,15.13374
1787644260000,79523.07871815469,-0.42396258653884855,0.0013901310803954633,6549,107.81574
1787644290000,79509.58626538624,0.12869578594654904,0.00039807794345748547,2169,36.53181
1787644320000,79564.7601775287,0.3570425956193957,0.00023017415509429684,982,22.35582
1787644350000,79563.2112547791,-0.011986540505815468,0.0003519282998571501,1418,24.34564
1787644380000,79662.95899131274,0.306817862778018,0.00029544927322504755,1374,28.49456
1787644410000,79743.927057078,0.027978191367170273,0.0007008856802325723,1177,23.72455
1787644440000,79769.18941037258,0.34442478731882276,0.000104318318409121,742,11.58189
1787644470000,79787.16513112525,-0.11552821521442398,0.00012769251632890137,752,11.34831
1787644500000,79738.05329274759,-0.5510101872886491,0.0003668707975914854,1074,28.27347
1787644530000,79685.6768509998,0.3394011858124503,0.00009967083636719927,560,14.2181
1787644560000,79692.58344653831,-0.6483794853794096,0.00020116377844592117,732,32.07839
1787644590000,79732.81691215036,-0.5315035417666653,0.0003210401827588062,800,27.5004
1787644620000,79761.23465242257,-0.00994377398108794,0.0003158742961276019,565,16.93522
1787644650000,79752.57307941328,0.6471794371079161,0.00008268518148915004,430,15.15779
1787644680000,79754.69393881857,0.7597254674687259,0.000126568549016948,478,14.68387
